source,name,category,average_rating,price_range,latitude,longitude,description
OpenStreetMap,Santiago Shipyard Gate,guest_house,,,10.3515694,123.9804574,
OpenStreetMap,Gerry's Grill,restaurant,,,10.3259501,123.9761605,
OpenStreetMap,VG Pension and Residences,hotel,,,10.2974917,123.907227,
OpenStreetMap,Abaca Baking Company,cafe,,,10.3131718,123.8945944,
OpenStreetMap,Deep Blue Refilling Staion,guest_house,,,10.2903878,123.8591283,
OpenStreetMap,Deep Blue Refilling Station,guest_house,,,10.2903571,123.859193,
OpenStreetMap,Waves Bar,bar,,,10.2821292,123.9991198,
OpenStreetMap,Habhab Crab Meat Pater,restaurant,,,10.2803195,123.8561875,
OpenStreetMap,Shikisai,restaurant,,,10.3078322,124.0133762,
OpenStreetMap,Alishan,cafe,,,10.3076802,124.0144759,
OpenStreetMap,Starbucks,cafe,,,10.3078042,124.0135927,
OpenStreetMap,Kogi-Q,restaurant,,,10.3076982,124.0142401,
OpenStreetMap,Chicken & Beer,restaurant,,,10.3076542,124.0145196,
OpenStreetMap,TravelBee Minglanilla Inn,hotel,,,10.2478498,123.8000841,
OpenStreetMap,Porferia Event Center,hotel,,,10.0939389,123.6681517,
OpenStreetMap,San Remigio Pensionne,guest_house,,,10.3214649,123.9181034,
OpenStreetMap,Carden Garden Cebu,garden,,,10.368288,123.9316693,Cebu Hydro Lettuce
OpenStreetMap,Don Macchiatos,cafe,,,10.3685439,123.9318308,
OpenStreetMap,Don Silogan,restaurant,,,10.3685229,123.9318887,
OpenStreetMap,Rock 'N Pizza,restaurant,,,11.32915,124.11832,
OpenStreetMap,The Sunset Shack X Dong Gabs Tattoo,cafe,,,11.32864,124.1143,
OpenStreetMap,Thai Foon,restaurant,,,11.1536617,123.8019651,
OpenStreetMap,Legend Sports Bar,bar,,,11.3268564,124.1182007,
OpenStreetMap,Lugaw ni noah,restaurant,,,11.3300788,124.1184732,
OpenStreetMap,Richard Caputol residence,guest_house,,,10.600424,123.9721054,
OpenStreetMap,Richard caputol residence,guest_house,,,10.5964719,123.9699291,
OpenStreetMap,PRD Daks GF,guest_house,,,10.1188178,123.6389175,
OpenStreetMap,Pebbles beach resort,guest_house,,,10.3227793,123.5801463,
OpenStreetMap,Daklis Residence,guest_house,,,10.2553503,123.8588779,
OpenStreetMap,LAVA mountain Resort,attraction,,,10.3753871,123.8243833,
OpenStreetMap,L4,guest_house,,,10.1240036,123.6586392,
OpenStreetMap,Water world,guest_house,,,10.3306534,123.9620345,
OpenStreetMap,La Mer,guest_house,,,11.0850909,123.9343535,
OpenStreetMap,Sudlon,guest_house,,,10.3764233,123.7854479,
OpenStreetMap,Emerald Pension House,hotel,,,10.2216289,123.7623392,
OpenStreetMap,Lantaw,restaurant,,,10.4491195,124.0110187,
OpenStreetMap,DevoZen cafe,cafe,,,11.3270228,124.1176779,
OpenStreetMap,Little Kyoto,attraction,,,10.3708249,123.8550122,
OpenStreetMap,Hidaway Resort,resort,,,10.5873788,124.29822,
OpenStreetMap,Bogo Port,viewpoint,,,11.0736235,124.0016957,
OpenStreetMap,Alaua Cafe Restaurant Bar,restaurant,,,10.4799662,123.4203049,
OpenStreetMap,AMS,fitness_centre,,,10.371603,123.9879204,
OpenStreetMap,The Rosario hotel,hotel,,,10.4054619,123.9987343,
OpenStreetMap,District V cafe,cafe,,,10.4651902,124.0084052,
OpenStreetMap,Silotbay,restaurant,,,10.3952237,124.0006868,
OpenStreetMap,Kojo hotel,hotel,,,10.3263719,123.9336384,
OpenStreetMap,Caja kitchen,restaurant,,,10.3119387,123.9210654,
OpenStreetMap,Snack lounge,cafe,,,10.2519141,123.8478256,
OpenStreetMap,Ribbon,cafe,,,10.2459777,123.7980318,
OpenStreetMap,Ramen Shack,restaurant,,,10.2449012,123.7935678,
OpenStreetMap,Aventino,restaurant,,,10.2091973,123.7608484,
OpenStreetMap,Kusina,restaurant,,,10.2418016,123.7854115,
OpenStreetMap,Parola,restaurant,,,10.2100279,123.7608645,
OpenStreetMap,Ochado,cafe,,,10.2089118,123.7610723,
OpenStreetMap,21 South,restaurant,,,10.2082506,123.7605314,
OpenStreetMap,PEAstry Shop,cafe,,,10.2076762,123.7609966,
OpenStreetMap,Ferdinand M. Chiong,artwork,,,10.2074006,123.7606475,
OpenStreetMap,Takayama,restaurant,,,10.2089167,123.7598469,
OpenStreetMap,Osting's,restaurant,,,10.2091862,123.7607512,
OpenStreetMap,Mountings,restaurant,,,10.2093863,123.7601472,
OpenStreetMap,Stir fry,restaurant,,,10.2094073,123.7600108,
OpenStreetMap,Steamed,restaurant,,,10.2089262,123.7597748,
OpenStreetMap,Tam Bok Joo Barbecue,restaurant,,,10.2089769,123.7593792,
OpenStreetMap,KKD,restaurant,,,10.2127422,123.759678,
OpenStreetMap,WJV INN,hostel,,,10.307476,123.9606215,
OpenStreetMap,The not today cafe,cafe,,,10.2977864,123.9768374,
OpenStreetMap,DGG,bar,,,11.155398,123.8067818,
OpenStreetMap,HEY MOJO GUEST HOUSE,guest_house,,,11.1551543,123.8069738,
OpenStreetMap,Fiesta Sa Izla,restaurant,,,11.1553016,123.806859,
OpenStreetMap,DGG Japanese Restaurant,restaurant,,,11.1552507,123.8066641,
OpenStreetMap,Bogo Northotel Pensione,hotel,,,11.0517437,124.0080255,
OpenStreetMap,Sima Oval,track,,,10.6231375,123.7474295,
OpenStreetMap,Tuburan 360 viewpoint,viewpoint,,,10.6740393,123.8653498,
OpenStreetMap,Tuburan 360,restaurant,,,10.6740732,123.8654917,
OpenStreetMap,Cebu Hydro Lettuce,garden,,,10.3682775,123.9316883,Hydroponics setup of Carden Garden Cebu
OpenStreetMap,JJC Party Trays and Food Packages,restaurant,,,10.368561,123.931758,
OpenStreetMap,Canduman Multipurpose Gym,pitch,,,10.366855,123.9318569,
OpenStreetMap,R & D Island Lodge,hotel,,,11.1561966,123.8065676,
OpenStreetMap,"Birthplace of Sergio Osmeña, Sr.",memorial,,,10.2938319,123.9036482,
OpenStreetMap,Mendokoro,restaurant,,,10.3298138,123.9066445,
OpenStreetMap,Leylam,restaurant,,,10.3160694,123.9785543,
OpenStreetMap,Kaya,restaurant,,,10.2985946,123.9637127,
OpenStreetMap,Mani Mok-o,restaurant,,,10.2985566,123.9640559,
OpenStreetMap,Arterra Hotel and Resort,hotel,,,10.3333891,124.0449119,
OpenStreetMap,Albertos Pizza,restaurant,,,10.4884514,123.4137051,
OpenStreetMap,Ankies,restaurant,,,10.4871093,123.4145386,
OpenStreetMap,Aling Foods,restaurant,,,10.488275,123.4137868,
OpenStreetMap,Julius Lastimosa Residence,apartment,,,10.3248496,123.9486448,
OpenStreetMap,Uncle Brew,cafe,,,11.1541473,123.8055757,
OpenStreetMap,Quina Chalet,hotel,,,11.1540874,123.8018122,
OpenStreetMap,4AC's Lechon,restaurant,,,11.153698,123.8017961,
OpenStreetMap,San's,restaurant,,,11.1536361,123.802114,
OpenStreetMap,Plateau de Laborte,camp_site,,,10.3445433,123.8433478,
OpenStreetMap,Amordino Cabins,camp_site,,,10.3361609,123.8548513,
OpenStreetMap,Mandurah's,guest_house,,,11.3291179,124.1183323,
OpenStreetMap,Nanda Cafe,cafe,,,10.4272407,123.9398257,
OpenStreetMap,My Tablet Cafe,restaurant,,,11.3449039,124.1126474,
OpenStreetMap,Kahoy Cafe,cafe,,,10.3970103,123.9577428,
OpenStreetMap,Yellow Cab Pizza,restaurant,,,10.3090055,123.8947501,
OpenStreetMap,Bo's Coffee,cafe,,,10.3220859,123.9334896,
OpenStreetMap,Pala Pala,restaurant,,,10.3218891,123.9340362,
OpenStreetMap,Alfrancs Café,cafe,,,10.3051317,123.8952055,
OpenStreetMap,Gray Yard Coffee,cafe,,,10.2554243,123.8213515,
OpenStreetMap,Dhodz Pizza Consolacion,restaurant,,,10.3735579,123.9547773,
OpenStreetMap,Welvic,restaurant,,,10.346706,123.9479481,
OpenStreetMap,palalay compound,apartment,,,10.3080577,123.9485181,
OpenStreetMap,Diane's Seafood House,restaurant,,,10.0899132,123.6481389,
OpenStreetMap,Angel's Place and Resto Bar,restaurant,,,10.6155936,124.286634,
OpenStreetMap,Sarah's Guest House,guest_house,,,10.6157813,124.286008,
OpenStreetMap,The Brown Cup,cafe,,,10.3125839,123.9058099,
OpenStreetMap,Siete Uno,cafe,,,10.3115326,123.9016612,
OpenStreetMap,Uncle Brew,cafe,,,10.3116917,123.9002431,
OpenStreetMap,Nature Hike Otik and Benita Campsite,camp_site,,,10.3437741,123.8422924,
OpenStreetMap,Hostel Seven,hostel,,,10.31323,123.8957623,
OpenStreetMap,Pakpak unlimited Chicken Wing,restaurant,,,10.3733293,123.954611,
OpenStreetMap,Orange Carenderia,restaurant,,,10.3132746,123.8957767,
OpenStreetMap,EDCH Food Park,restaurant,,,10.303585,123.8927764,
OpenStreetMap,1075 Dormitel,hotel,,,10.303985,123.8940595,
OpenStreetMap,Tamp Cafe & Co. Paseo Banawa,restaurant,,,10.3094679,123.8741831,
OpenStreetMap,Ding How Dimsum House - Paseo Arcenas,restaurant,,,10.3095051,123.8746723,
OpenStreetMap,AHYA GUEST HOUSE,guest_house,,,11.1530084,123.8050737,
OpenStreetMap,Yummio,restaurant,,,10.3732304,123.6333816,
OpenStreetMap,Gi-Atay Formal Canteen,restaurant,,,10.2936513,123.9068837,
OpenStreetMap,Capu Coffee,cafe,,,10.3209494,123.8997078,
OpenStreetMap,Dovey's choice eatery,restaurant,,,10.3199238,123.9024905,
OpenStreetMap,AJ Thai Street Food,cafe,,,10.317476,123.9041139,
OpenStreetMap,Burg Haus,restaurant,,,10.3182533,123.9060918,
OpenStreetMap,Watami Sushi Bar,restaurant,,,10.3183572,123.9060616,
OpenStreetMap,Eat Fresh Hong Kong Famous Street Food,restaurant,,,10.3208522,123.9010499,
OpenStreetMap,Dreamers Coffee @ 37,cafe,,,10.3110853,123.9091516,
OpenStreetMap,Mybed Dormitory,guest_house,,,10.2936444,123.9006277,
OpenStreetMap,Everyday Coffee and Tea,cafe,,,10.2919971,123.9035273,
OpenStreetMap,Gourmet Tavern,restaurant,,,10.2926725,123.988843,
OpenStreetMap,Work Cafe,cafe,,,10.3530986,123.9142598,
OpenStreetMap,Cafe Atlast,cafe,,,10.3536639,123.9144442,
OpenStreetMap,Gerry's,restaurant,,,10.31879,123.9050183,
OpenStreetMap,Planet Fitness,fitness_centre,,,10.309923,123.8757157,
OpenStreetMap,Boarding house,apartment,,,10.3134008,123.910223,
OpenStreetMap,Uncle Brew,cafe,,,10.3181314,123.897467,
OpenStreetMap,Allen Marie Shiphaus,hotel,,,11.1602996,123.8036112,
OpenStreetMap,Persian Kitchen,restaurant,,,10.3481466,123.912959,
OpenStreetMap,Hyderabad Indian Cuisine,restaurant,,,10.3493573,123.9132053,
OpenStreetMap,Cebu's Tasty Lechon,restaurant,,,10.3418285,123.9117917,
OpenStreetMap,Coffee @ 39,cafe,,,10.3340923,123.9105714,
OpenStreetMap,Biryani Express,restaurant,,,10.3353952,123.9106858,
OpenStreetMap,Hatte Cafe,cafe,,,10.3375256,123.9111277,
OpenStreetMap,J&M Minimart and Eatery,restaurant,,,10.3380678,123.9112759,
OpenStreetMap,CY Delicious Lechon Manok,restaurant,,,10.3381074,123.9112853,
OpenStreetMap,Cup-Fei Iced Coffee,cafe,,,10.3382789,123.9113211,
OpenStreetMap,Katzpapa,restaurant,,,10.3386074,123.9112276,
OpenStreetMap,Buffet Master Shabu Shabu and Grill,restaurant,,,10.3398832,123.9110948,
OpenStreetMap,Lemmor Zachary Pension House,hotel,,,10.378205,123.6412054,
OpenStreetMap,Doppio Coffee- Cebu Yacht Club,cafe,,,10.3277696,123.9766227,
OpenStreetMap,Doppio Coffee,cafe,,,10.3504302,123.9489193,
OpenStreetMap,Ctrl + tea,cafe,,,10.3238389,123.9131252,
OpenStreetMap,Emerald Bay Resort and Casino,resort,,,10.3180061,124.0330708,
OpenStreetMap,The Upper Deck View,viewpoint,,,10.4187382,123.7989343,
OpenStreetMap,The Yard,viewpoint,,,10.4183634,123.7989101,
OpenStreetMap,Romantic Baboy,restaurant,,,10.3107335,123.8763254,
OpenStreetMap,Sunburst Fried Chicken,restaurant,,,10.3108093,123.8760407,
OpenStreetMap,Wildfire Asian Fusion1,restaurant,,,10.3108136,123.8761792,
OpenStreetMap,TD&CO,cafe,,,10.3106935,123.8759672,
OpenStreetMap,Cebu Fitness Hub,fitness_centre,,,10.3110596,123.8764345,
OpenStreetMap,KFitness PH Mandaue,sports_centre,,,10.3390333,123.9363257,
OpenStreetMap,Crust & Crumble Pizza,restaurant,,,10.3022451,123.8780431,
OpenStreetMap,San Carlos Marina,marina,,,10.4820387,123.4236581,
OpenStreetMap,Boardwalk City Residences,apartment,,,10.321783,123.935291,
OpenStreetMap,Grace Coffee,cafe,,,10.9552358,123.3033745,
OpenStreetMap,Myths Coffee,cafe,,,10.3224381,123.8981844,
OpenStreetMap,Cpl. Leoter Cagape,memorial,,,10.760574,123.4870555,
OpenStreetMap,Bayanihan,restaurant,,,10.31855,123.9036435,
OpenStreetMap,Teodula's Campsite,camp_site,,,10.3471825,123.8461639,
OpenStreetMap,Manggang Par Campsite,camp_site,,,10.3504342,123.8498368,
OpenStreetMap,Farm Camp 360,camp_site,,,10.3326214,123.8586084,
OpenStreetMap,Bar Cramps,viewpoint,,,10.3187446,123.8580483,
OpenStreetMap,AO Farm,camp_site,,,10.3059434,123.8369139,
OpenStreetMap,Lumadnong Swimming Pool,sports_centre,,,10.3000905,123.8499965,
OpenStreetMap,M and E Garden and Campsite,resort,,,10.3455378,123.8346006,
OpenStreetMap,Starbuks,viewpoint,,,10.3182222,123.8601816,
OpenStreetMap,Taytayan Camp Island Adventure,camp_site,,,10.2586703,124.0388951,
OpenStreetMap,RJC Cafe,cafe,,,10.2585195,124.0390366,
OpenStreetMap,Hadassah’s Place Bed and Breakfast,hotel,,,10.2579514,124.0359554,
OpenStreetMap,Casa Blanca By The Sea,hotel,,,10.2522787,124.0275101,
OpenStreetMap,Sagastrand Beach Resort,beach_resort,,,10.2532547,124.0284261,
OpenStreetMap,Maribagini Man Made Forest,attraction,,,10.2511309,124.0272745,
OpenStreetMap,Pag-utlan Camp,camp_site,,,10.25771,124.0309504,
OpenStreetMap,AYO AYO Wellness,sauna,,,10.3183944,123.8864921,
OpenStreetMap,Eucalyptus,viewpoint,,,10.351837,123.8348894,
OpenStreetMap,Hungry Steak,bar,,,10.3286654,123.9766315,
OpenStreetMap,Amaris Bed & Breakfast,hotel,,,10.3195325,123.9651675,
OpenStreetMap,Buko Seaside bar and Restaurant,restaurant,,,10.2822758,123.999084,
OpenStreetMap,Nimo Brew,cafe,,,10.3049415,124.0045033,
OpenStreetMap,Don Macchiatos,cafe,,,10.5049756,123.7136575,
OpenStreetMap,The Weekend,restaurant,,,10.3277083,123.9096169,
OpenStreetMap,Bell and Amadeus,restaurant,,,10.3276572,123.9097239,
OpenStreetMap,Minante Pizzeria,restaurant,,,10.3276192,123.9097945,
OpenStreetMap,Silk Road Bar and Lounge,bar,,,10.3279535,123.9093419,
OpenStreetMap,Kids Paradise,playground,,,10.299815,123.8696803,
OpenStreetMap,Pater sa Tisa,restaurant,,,10.3014309,123.8715591,
OpenStreetMap,Qualitea,cafe,,,10.9549694,123.3130611,
OpenStreetMap,CherryValencia Carenderia,restaurant,,,10.3003526,123.8759427,
OpenStreetMap,Babylon's Eatery,restaurant,,,10.3010071,123.8733382,
OpenStreetMap,Waffle Grid Cafe,cafe,,,10.3004498,123.8748526,
OpenStreetMap,Ybanez Carenderia,restaurant,,,10.3002932,123.8754176,
OpenStreetMap,Simbahan ng Carcar Historical Marker,memorial,,,10.1059015,123.6404653,
OpenStreetMap,Pantaleon Villegas “Leon Kilat” historical marker,memorial,,,10.1048228,123.641215,
OpenStreetMap,Balay na Tisa (Sarmiento–Osmeña House),memorial,,,10.1020048,123.6427413,
OpenStreetMap,Anytime Fitness,fitness_centre,,,10.3024335,123.9625378,
OpenStreetMap,MIFAN Kitchen,restaurant,,,10.3184962,123.9027736,
OpenStreetMap,Aku Inn,hotel,,,10.3184739,123.9027677,
OpenStreetMap,TDG,cafe,,,10.3299265,123.9476854,
OpenStreetMap,Nanhai Seafood Restaurant,restaurant,,,10.3293169,123.9482298,
OpenStreetMap,Deelax RestoBar,restaurant,,,10.3294079,123.9481135,
OpenStreetMap,ClubXcebu,bar,,,10.3300902,123.947354,
OpenStreetMap,"Fairfield by Marriott, Mandaue City",hotel,,,10.3337162,123.9429418,
OpenStreetMap,Black Smokehaus,restaurant,,,10.3340037,123.9465457,
OpenStreetMap,Pickup Coffee,cafe,,,10.302505,123.9620252,
OpenStreetMap,Don Macchiatos Looc Lapu-Lapu,cafe,,,10.3059069,123.9440321,
OpenStreetMap,Achievers Dormitory,guest_house,,,10.3027336,123.9020817,
OpenStreetMap,Shalom Hotel,hotel,,,10.3051099,123.8960328,
OpenStreetMap,Cebu Mini Hotel,hotel,,,10.3185988,123.8973632,
OpenStreetMap,Uncle Brew Warehouse,cafe,,,10.2572224,123.8303932,
OpenStreetMap,"Don Macchiatos, Don Lemon, Kuku Warehouse",cafe,,,10.2560522,123.8295655,
OpenStreetMap,Kojo Hotels,hotel,,,10.3263682,123.9335236,
OpenStreetMap,JN LOVE Hotel,guest_house,,,10.2702409,123.8485961,
OpenStreetMap,Linda's apartment,apartment,,,10.2737648,123.8484824,
OpenStreetMap,Lola Monica's BBQ House,restaurant,,,10.3238233,123.9777416,
OpenStreetMap,Angel's Fried Chicken and Pizza,restaurant,,,10.2991682,123.8700018,
OpenStreetMap,Akiyanah Eatery,restaurant,,,10.299886,123.8699166,
OpenStreetMap,Uncle Brew,cafe,,,10.3005725,123.8695461,
OpenStreetMap,Sugbu-Chinese Heritage Museum,museum,,,10.2923418,123.9019223,
OpenStreetMap,Hotel Dulcee,hotel,,,10.2220574,123.7627014,
OpenStreetMap,South Q Food and Beverage House,restaurant,,,10.251523,123.7911497,
OpenStreetMap,Summit Galleria Cebu,hotel,,,10.3048883,123.9104999,
OpenStreetMap,Dimsum Break,restaurant,,,10.5218025,124.0297189,
OpenStreetMap,Uncle Brew Pinamungajan,cafe,,,10.2713475,123.583756,
OpenStreetMap,Don Macchiatos,cafe,,,10.0660515,123.6271189,
OpenStreetMap,Strive Coffee Commisary,cafe,,,10.2456224,123.8392099,
OpenStreetMap,Dunkin Donut,restaurant,,,10.3990584,124.0001064,
OpenStreetMap,Sempire inn,hotel,,,10.3181447,123.9627956,
OpenStreetMap,WJV inn,hostel,,,10.3014624,123.9934226,
OpenStreetMap,DJT Hotel,hotel,,,10.3231947,123.9717833,
OpenStreetMap,Dragonfly café,cafe,,,10.3268989,123.917868,
OpenStreetMap,Kermit's,cafe,,,10.3267603,123.9179894,
OpenStreetMap,Mony,cafe,,,10.3236071,123.8913099,
OpenStreetMap,Yukimaru,restaurant,,,10.3181512,123.8966709,
OpenStreetMap,Dai pai dong,restaurant,,,10.3184869,123.8963292,
OpenStreetMap,Country Basket,cafe,,,10.3183734,123.8963657,
OpenStreetMap,Coolers Delight,restaurant,,,10.331359,123.9884727,
OpenStreetMap,Calm Street,restaurant,,,10.3266373,123.9177181,
OpenStreetMap,Royal Krua Thai,restaurant,,,10.3267554,123.9177825,
OpenStreetMap,Seafood Boil,restaurant,,,10.3283831,123.9762218,
OpenStreetMap,Hungry Beef,restaurant,,,10.3283768,123.9767557,
OpenStreetMap,Atmosphere,bar,,,10.3276605,123.9045291,
OpenStreetMap,Vienna Kaffehause,cafe,,,10.3265623,123.9176834,
OpenStreetMap,M Pochero,restaurant,,,10.3268199,123.9180385,
OpenStreetMap,Miau Cafe,cafe,,,10.3270721,123.9183307,
OpenStreetMap,Tablea Chocolate,cafe,,,10.3266312,123.9179176,
OpenStreetMap,First 5,bar,,,10.3262749,123.9174634,
OpenStreetMap,Basilica Minore del Santo Niño de Cebu Museum,museum,,,10.2938869,123.9027359,
OpenStreetMap,E&V Garden Inn,hotel,,,10.6198131,124.2934531,
OpenStreetMap,Feelgood Dive Resort,resort,,,10.2595025,123.9835008,
OpenStreetMap,Pickup Coffee,cafe,,,10.3305096,123.8979589,
OpenStreetMap,Noble Cebu Hotel,hotel,,,10.3266352,123.9107105,
OpenStreetMap,The Beat Bar,bar,,,10.3290023,123.9092501,
OpenStreetMap,WJV Inn,hotel,,,10.3416135,123.9336985,
OpenStreetMap,Pastelan Chickenpater,restaurant,,,10.3446776,123.9310813,
OpenStreetMap,Tealee Eatery,restaurant,,,10.3447825,123.9309747,
OpenStreetMap,Sexy Body Fitness Center,fitness_centre,,,10.3353289,123.9392761,
OpenStreetMap,AA.net Internet Cafe,internet_cafe,,,10.3352801,123.9393385,
OpenStreetMap,Zachayur Eatery,restaurant,,,10.3550881,123.9207615,
OpenStreetMap,Castel Eatery,restaurant,,,10.360276,123.9158276,
OpenStreetMap,Eatery,restaurant,,,10.3537979,123.9219551,
OpenStreetMap,Virgie Eatery,restaurant,,,10.3485108,123.9264116,
OpenStreetMap,Noy Georges Laragnan,restaurant,,,10.3485867,123.9263331,
OpenStreetMap,Noy Georges Laragnan,restaurant,,,10.3508414,123.9245635,
OpenStreetMap,Dreamers Coffee @37,internet_cafe,,,10.3508005,123.9245494,
OpenStreetMap,Sachi,restaurant,,,10.3529285,123.922855,
OpenStreetMap,Arche Food Hauz and Lechon,restaurant,,,10.3531191,123.9226209,
OpenStreetMap,Mankens Carenderia,restaurant,,,10.3536778,123.922112,
OpenStreetMap,Remando,viewpoint,,,10.1093623,124.1990938,
OpenStreetMap,Edgies Ngo Hiong Food House,restaurant,,,10.3474617,123.9279354,
OpenStreetMap,Eatery,restaurant,,,10.349737,123.9253526,
OpenStreetMap,RIPPLE,bar,,,10.3431615,123.911144,
OpenStreetMap,Santo Rosario Covered Court,sports_centre,,,11.0538677,124.0052849,
OpenStreetMap,Fish Planet Eatery,restaurant,,,10.3357519,123.939025,
OpenStreetMap,Eatery,restaurant,,,10.3357814,123.938971,
OpenStreetMap,Dine Brunch & Bar,restaurant,,,10.3454989,123.9091971,
OpenStreetMap,Chun Cheon Dakgalbi,restaurant,,,10.3454824,123.9096028,
OpenStreetMap,Friends Screen Gold,golf_course,,,10.3453597,123.9095921,
OpenStreetMap,Kanteki Wagyu Yaki,restaurant,,,10.3453793,123.9095518,
OpenStreetMap,Terry's Gourmet Bistrot,restaurant,,,10.3452037,123.909465,
OpenStreetMap,Chicken & Beer,restaurant,,,10.3451646,123.9094457,
OpenStreetMap,Gyu Chibori,restaurant,,,10.3449099,123.9093197,
OpenStreetMap,Tumble Town,playground,,,10.3449382,123.9093809,
OpenStreetMap,UCC Café Terrace,cafe,,,10.344772,123.9092515,
OpenStreetMap,Gorliz Tapas & Vinos,restaurant,,,10.3449507,123.9089008,
OpenStreetMap,Hanamarukin,restaurant,,,10.3450487,123.9089923,
OpenStreetMap,Poke Bowls,restaurant,,,10.3451475,123.9089902,
OpenStreetMap,Merci,cafe,,,10.345412,123.9091576,
OpenStreetMap,LS2,guest_house,,,10.3032207,123.8976197,
OpenStreetMap,Lorenzo's Cafe,cafe,,,10.3024582,123.8977566,
OpenStreetMap,Diamond Hall,guest_house,,,10.3025088,123.8977122,
OpenStreetMap,Quarter Café,cafe,,,10.3020273,123.898305,
OpenStreetMap,Burakku Bowl Ramen,restaurant,,,10.3092694,123.8949813,
OpenStreetMap,PUESTO,restaurant,,,10.3134235,123.8824632,
OpenStreetMap,University of San Carlos,memorial,,,10.3004111,123.8985801,
OpenStreetMap,Expresso,cafe,,,10.2997989,123.8983406,
OpenStreetMap,Oishi Cebu,restaurant,,,10.3174646,123.9622588,
OpenStreetMap,Teofel Hostel,hostel,,,10.3022021,123.8979628,
OpenStreetMap,8th of September,cafe,,,10.3021373,123.8979896,
OpenStreetMap,The Rosita R. Arcenas Galleries,museum,,,10.300336,123.8987008,
OpenStreetMap,Hyungsune,restaurant,,,10.3455171,123.9096266,
OpenStreetMap,Uncle Brew,cafe,,,10.3026357,123.8978101,
OpenStreetMap,Tagu Bistro,bar,,,10.3118212,123.9002327,
OpenStreetMap,Calm Street Banawa,restaurant,,,10.3108197,123.8759434,
OpenStreetMap,Simbahan ng Dumanjug,memorial,,,10.0577281,123.4347164,
OpenStreetMap,Don Macchiatos,cafe,,,10.3380052,123.9457641,
OpenStreetMap,Nice Resort,resort,,,10.0663231,123.6365828,
OpenStreetMap,Mei Wei Bites,restaurant,,,10.3243983,123.8832045,
OpenStreetMap,Banoks,restaurant,,,10.3129235,123.8826649,
OpenStreetMap,Don Macchiatos,cafe,,,10.3009716,123.8780353,
OpenStreetMap,C'S Café Compostella,cafe,,,10.4492037,124.01125,
OpenStreetMap,SeaSalt Café,cafe,,,10.6638794,124.0209111,
OpenStreetMap,Hi-Fi Family KTV,restaurant,,,10.3263518,123.9325916,
OpenStreetMap,Cap Daily Cafe,cafe,,,10.3264201,123.9328633,
OpenStreetMap,Cafe Namoo,cafe,,,10.3262615,123.9331533,
OpenStreetMap,Kaway Resort & Spa,resort,,,10.8552678,123.8764361,
OpenStreetMap,Sunburst Fried Chicken,restaurant,,,10.3307371,123.9067699,
OpenStreetMap,Jonie's Sizzlers & Roast,restaurant,,,10.3286688,123.9058497,
OpenStreetMap,Coffee Bear,cafe,,,10.3294501,123.9066382,
OpenStreetMap,Phat Pho,restaurant,,,10.3302768,123.9070379,
OpenStreetMap,Yukga,restaurant,,,10.3297742,123.9067285,
OpenStreetMap,A Little Tea,cafe,,,10.3296878,123.9066705,
OpenStreetMap,Starbucks,cafe,,,10.3302187,123.9072523,
OpenStreetMap,Balai Balai Capsule Hotel Cebu,hostel,,,10.2967049,123.9054058,
OpenStreetMap,Hillside Mountain Resort Swimming pool,resort,,,10.278378,123.8456568,
OpenStreetMap,Mangodlong Beach,attraction,,,10.6174626,124.2834478,
OpenStreetMap,Golden valley,hotel,,,10.2988268,123.8984181,
OpenStreetMap,Dhyn Food Kiosk,restaurant,,,11.3291795,124.1184705,
OpenStreetMap,Lensky Store,restaurant,,,10.3583976,123.916958,
OpenStreetMap,"Lugaw, Budbod at Silog ni Bossing",restaurant,,,10.3590841,123.9166832,
OpenStreetMap,Appa's House,park,,,10.3448442,123.93251,
OpenStreetMap,Ashbrent Food Hub,restaurant,,,10.3538945,123.9215672,
OpenStreetMap,HM Food Hub,restaurant,,,10.354695,123.920844,
OpenStreetMap,Remy's,restaurant,,,10.3549957,123.9205677,
OpenStreetMap,Raniles Pension House,guest_house,,,10.3499687,123.9241987,
OpenStreetMap,7211 Karaoke & Drinks,bar,,,10.3510491,123.9239962,
OpenStreetMap,7211 Bar & Resto,cafe,,,10.3511009,123.9239983,
OpenStreetMap,Patts Badminton Court,sports_centre,,,10.3511501,123.9237347,
OpenStreetMap,Mom & Sons' Cafe,cafe,,,10.3513882,123.9237595,
OpenStreetMap,Mom & Sons' Bellycious,restaurant,,,10.3514172,123.9237341,
OpenStreetMap,Aileen Eatery,restaurant,,,10.3519416,123.9233197,
OpenStreetMap,Rich B Carenderia,restaurant,,,10.3523803,123.9229555,
OpenStreetMap,Rich B Kan-anan,restaurant,,,10.3524423,123.9228999,
OpenStreetMap,Dreamers Coffee @37,cafe,,,10.3484347,123.9261997,
OpenStreetMap,Evelyn's Secrer,restaurant,,,10.4358481,123.9077421,
OpenStreetMap,JE Kimchi Eatery,restaurant,,,10.3109525,123.9487843,
OpenStreetMap,Hermano's Tasteful Eatery,restaurant,,,10.311434,123.9483941,
OpenStreetMap,Rogue's Bubble Tea,cafe,,,10.3112546,123.948955,
OpenStreetMap,Benyang Eatery,restaurant,,,10.3106581,123.9492105,
OpenStreetMap,Basdako Cafe,cafe,,,10.3128767,123.948611,
